705,44,3798.6743632357247,21.026313326668415
491,21,2705.127875425482,28.82226175683489
626,29,4236.505350666348,22.480277154406053
228,3,1468.0,44.8753076968372
228,3,1468.0,44.8753076968372
228,3,1468.0,44.8753076968372
228,3,1468.0,44.8753076968372
228,3,1468.0,44.8753076968372
228,3,1468.0,44.8753076968372
228,3,1468.0,44.8753076968372
228,3,1468.0,44.8753076968372
889,49,5443.109193607384,15.374356374584181
1058,52,5622.787511378867,12.372386367937565
1058,52,5622.787511378867,12.372386367937565
1071,53,5595.646139642525,12.195324802431088
1058,52,5622.787511378867,12.372386367937565
924,31,4645.698128870552,15.677823310987165
1071,53,5595.646139642525,12.195324802431088
1071,53,5595.646139642525,12.195324802431088
1071,53,5595.646139642525,12.195324802431088
1058,52,5622.787511378867,12.372386367937565
924,31,4645.698128870552,15.677823310987165
1071,53,5595.646139642525,12.195324802431088
1071,53,5595.646139642525,12.195324802431088
690,58,3492.4267105788313,21.748263274829
722,31,5261.489063014763,19.02689503392166
885,69,4540.917564566113,16.311036892608726
67,9,347.84133350526264,71.94953643756017
215,5,980.9910819000813,47.804963707240134
492,37,2150.1054158656975,29.853118490030667
831,43,4338.505859844227,17.676837758083565
843,43,4418.413335052626,17.349672383153546
896,60,3304.4091218531876,17.795998703845754
2190,54,9468.822770950663,-2.1322581688651496
932,47,5410.092461087554,14.650362848863807
2188,54,9445.60349000179,-2.10468988008968
2177,53,9431.671921432466,-2.011065753971991
2172,53,9431.671921432466,-1.9738157950443025
938,47,5428.667885846653,14.528581776413745
2178,53,9431.671921432466,-2.018505478557401
202,6,874.7170480275726,49.369676230210885
465,33,1987.570449223582,31.202522171684848
766,44,3366.7957375866754,20.30955812751955
632,67,3393.717476497868,23.286570270884468
727,27,4303.173189457939,19.992387085830728
846,52,3612.9201156447357,18.29498789174049
732,56,3919.4146241698672,20.199297311421347
67,12,372.8361000750002,71.52252868835564
222,5,1030.0406359950855,47.0322173228963
235,8,1095.440041455091,45.682103701768284
361,31,2312.616341325417,34.53045917298192
361,31,2322.0172207616993,34.50936380936474
1057,105,5144.601873840099,12.688254375065426
1053,102,5130.027930854716,12.771095166016764
844,52,3612.9201156447357,18.33333110490679
527,7,2243.6867302042783,28.90123838062013
305,17,1655.1714627603374,39.13867874615731
750,61,3961.20932987784,19.73092891685431
991,46,3994.1055018173133,15.238847393401755
235,8,1099.5275042963412,45.66273682649518
307,17,1659.7564252610584,39.01841149812178
154,3,926.0481979307016,53.6278703434628
204,1,555.0659577211638,51.987203962708335
477,8,1006.7588206861296,34.652606214580345
730,40,4691.03883870481,19.386507716392885
487,23,2338.3308753677898,29.691555742324127
1096,97,4428.567154979816,12.898849380399128
1108,98,4451.184964760101,12.69359198509946
1096,97,4428.567154979816,12.898849380399128
1108,98,4451.184964760101,12.69359198509946
1108,98,4451.184964760101,12.69359198509946
1108,98,4451.184964760101,12.69359198509946
1096,97,4428.567154979816,12.898849380399128
1096,97,4428.567154979816,12.898849380399128
1096,97,4428.567154979816,12.898849380399128
962,94,3951.0564141126456,15.611969101801293
1096,97,4428.567154979816,12.898849380399128
1096,97,4428.567154979816,12.898849380399128
108,2,204.10646549960055,67.33311318252125
107,2,204.10646549960055,67.48381194365074
99,2,177.51580008076948,69.46852455492487
99,2,177.51580008076948,69.46852455492487
106,2,207.56589711823784,67.54852872207296
99,2,189.34990140857965,69.13293208123716
110,2,222.56918235745326,66.58555669948699
110,2,189.34990140857965,67.42609172758036
99,2,177.51580008076948,69.46852455492487
137,2,224.86305521142432,62.97632896837044
100,2,179.38411712391755,69.25126619101587
99,2,189.34990140857965,69.13293208123716
110,2,189.34990140857965,67.42609172758036
99,2,189.34990140857965,69.13293208123716
99,2,177.51580008076948,69.46852455492487
108,2,179.38411712391755,68.0044973246106
106,2,195.99375759835436,67.84683221323193
106,2,207.56589711823784,67.54852872207296
99,2,189.34990140857965,69.13293208123716
105,2,195.99375759835436,68.00038786529555
109,2,207.56589711823784,67.09640635457633
99,2,189.34990140857965,69.13293208123716
99,2,189.34990140857965,69.13293208123716
106,2,195.99375759835436,67.84683221323193
99,2,189.34990140857965,69.13293208123716
109,2,219.24725426256592,66.81169989550766
99,2,189.34990140857965,69.13293208123716
106,2,195.99375759835436,67.84683221323193
102,2,207.56589711823784,68.17168247148327
108,2,219.24725426256592,66.96100970820741
108,2,204.10646549960055,67.33311318252125
108,2,204.10646549960055,67.33311318252125
107,2,180.6857250822118,68.11760120790548
142,2,261.7022625526444,61.6066990488348
800,77,4422.045377012026,18.0595551250816
841,66,4131.686512246019,17.63850153057541
679,37,3478.2482861412686,22.133149397714078
502,36,2219.763258712318,29.36765839455616
70,5,350.27665282929956,71.33884530861855
501,23,2008.2135753158664,30.023813138465272
179,4,942.180324685445,51.03487948689656
612,37,2307.996526318038,25.94892326605232
155,1,608.0,55.963603719684144
488,19,2691.3729879233188,28.971074376525948
311,20,1760.625600276924,38.46452910598411
186,13,996.0,49.853479794190065
186,13,996.0,49.853479794190065
853,53,3640.783252783384,18.117166783058337
233,19,1293.2351694048161,44.75846443318292
515,16,2952.1437315378907,27.657309057914162
507,16,2912.008846970155,27.982114409124506
506,16,2894.171120495606,28.0460495702209
515,16,2947.6842999192536,27.66516998155781
147,1,272.61355012403885,60.99310492412303
171,1,432.42895232966214,56.144076572457124
171,1,432.42895232966214,56.144076572457124
2636,67,13364.446683320139,-6.976605993456047
182,21,695.4265260183163,51.963319616788766
284,19,1569.7199297603286,40.54440340912434
167,23,998.2629656592426,51.456049551095745
636,34,3441.0974366230707,23.26828260005132
305,17,1655.1714627603374,39.13867874615731
688,53,4075.2812356283266,21.01343948687021
699,55,4466.986818965999,20.270730616139716
469,2,2007.2890622098937,31.657201399375055
708,6,2284.0050598449557,24.061134916430234
759,6,2332.320551495522,22.82544775019366
2353,21,8532.615213842071,-2.53665781293806
2454,21,8706.843788869475,-3.322625206626853
2546,22,9023.206201419234,-4.115142009895649
410,2,1797.922087473143,34.40801837907692
2454,21,8706.843788869475,-3.322625206626853
672,6,2341.1051863410794,24.778142532323542
801,46,4564.692002076929,17.99271226539264
475,37,3008.2814196102986,28.676343018457487
309,1,1463.6436755062516,40.21871309024063
284,1,1452.7912095977063,41.62415916452342
97,1,440.0,65.23845356830121
239,1,1084.1805003750012,45.940676115435394
343,1,1694.9230778639906,37.764725043545
566,1,3462.0810265390373,25.936725205064235
237,1,1042.481250360578,46.28075907873381
312,1,1571.7331799741264,39.6916903836279
340,1,1389.0722968960524,38.94184576150944
365,1,1847.2767756389442,36.31003020573557
648,22,3635.875263071877,22.77928418198084
293,1,1575.9811074875702,40.69551066382536
243,1,1134.1966460894373,45.43726924966235
354,1,1722.1790255956748,37.170392661842115
304,1,1321.866225457213,41.01279215106399
438,12,2185.1214931322756,31.91150623436029
431,1,2255.929425780291,32.57819882832422
631,23,3498.3263880502423,23.400273574150773
444,12,2109.3111556154417,31.87470668464293
585,1,3731.85357406156,25.01165437989657
437,3,1813.9173756274058,33.23553218940326
537,2,3355.8627356204324,26.791393356490573
311,1,1517.8527005250016,39.92508484899197
765,26,4323.61963818005,19.151038598232518
572,20,3275.0588561852774,25.365656096566667
247,1,1071.6707253706743,45.46764344317826
230,1,988.272225341828,47.04413259954816
297,1,1326.0361504586554,41.373802298945975
340,1,1597.0812755524055,38.21622918898193
615,22,3447.8918005423093,23.902084592384128
312,1,1513.6827755235593,39.887383757315774
749,26,4236.505350666348,19.599297470400643
251,1,1180.0887754081743,44.706268656326884
428,3,2446.806247743505,32.01632122502312
476,2,2586.9878556871436,30.097909573291233
561,20,3261.4881703171063,25.7018208139757
337,1,1686.4272228371033,38.07674552417886
1485,3,8868.596450708868,5.166550841936328
260,7,1205.8179384735743,43.575848548872244
627,22,3612.950450568271,23.345870189874603
437,12,2149.4460401831775,32.034133462591356
583,1,3564.2675975702955,25.30605546094182
451,1,2147.5113757427907,32.09949135461183
356,1,2051.7489889932517,36.16859321666425
731,22,4268.600088171396,19.99254792560174
306,1,1267.657200438463,41.1243074390657
300,1,1388.58502548029,40.971313100677875
270,1,1389.0722968960524,42.676329031021126
362,1,1855.616625641829,36.420307639164676
255,1,1130.0496753908667,44.6754428378657
617,22,3429.5519505394245,23.877220542654328
376,1,2017.765568885703,35.36997655156409
259,1,1248.8906889524142,43.90332826576687
879,23,5103.063263302647,16.067020340864886
77,9,445.38552789937114,68.41050115115968
212,5,1111.7898928200923,47.38175376986085
474,33,2015.4335863622305,30.819578570443014
797,48,2772.3821452955103,20.656974479810813
1295,85,7731.447078517799,7.328814529776309
1204,78,6999.194403184625,9.046340282779852
1200,78,6989.684628180298,9.107320503764583
1292,85,7717.182416011309,7.37598998187643
502,36,2219.763258712318,29.36765839455616
235,8,1095.440041455091,45.682103701768284
419,18,1795.8540965546342,33.556878353614394
419,18,1795.8540965546342,33.556878353614394
419,18,1795.8540965546342,33.556878353614394
422,18,1804.901220466748,33.415170460715714
419,18,1795.8540965546342,33.556878353614394
422,18,1804.901220466748,33.415170460715714
419,18,1795.8540965546342,33.556878353614394
422,18,1804.901220466748,33.415170460715714
419,18,1795.8540965546342,33.556878353614394
422,18,1804.901220466748,33.415170460715714
422,18,1804.901220466748,33.415170460715714
419,18,1795.8540965546342,33.556878353614394
422,18,1804.901220466748,33.415170460715714
419,18,1795.8540965546342,33.556878353614394
419,18,1795.8540965546342,33.556878353614394
419,18,1795.8540965546342,33.556878353614394
422,18,1804.901220466748,33.415170460715714
419,18,1795.8540965546342,33.556878353614394
422,18,1804.901220466748,33.415170460715714
419,18,1795.8540965546342,33.556878353614394
422,18,1804.901220466748,33.415170460715714
1702,79,9523.090868953852,1.834497505734106
775,54,4444.170373614411,18.62954045657328
195,7,944.2039163288283,49.50806860641775
234,7,1205.1083254168282,45.28574995674448
234,7,1205.1083254168282,45.28574995674448
234,7,1205.1083254168282,45.28574995674448
288,10,1597.0812755524055,40.37559384467633
234,7,1205.1083254168282,45.28574995674448
234,7,1205.1083254168282,45.28574995674448
234,7,1205.1083254168282,45.28574995674448
234,7,1205.1083254168282,45.28574995674448
234,7,1205.1083254168282,45.28574995674448
234,7,1205.1083254168282,45.28574995674448
234,7,1205.1083254168282,45.28574995674448
234,7,1205.1083254168282,45.28574995674448
234,7,1205.1083254168282,45.28574995674448
234,7,1205.1083254168282,45.28574995674448
234,7,1205.1083254168282,45.28574995674448
288,10,1597.0812755524055,40.37559384467633
234,7,1205.1083254168282,45.28574995674448
234,7,1205.1083254168282,45.28574995674448
234,7,1205.1083254168282,45.28574995674448
234,7,1205.1083254168282,45.28574995674448
234,7,1205.1083254168282,45.28574995674448
234,7,1205.1083254168282,45.28574995674448
288,10,1597.0812755524055,40.37559384467633
234,7,1205.1083254168282,45.28574995674448
234,7,1205.1083254168282,45.28574995674448
234,7,1205.1083254168282,45.28574995674448
234,7,1205.1083254168282,45.28574995674448
234,7,1205.1083254168282,45.28574995674448
234,7,1205.1083254168282,45.28574995674448
234,7,1205.1083254168282,45.28574995674448
234,7,1205.1083254168282,45.28574995674448
288,10,1597.0812755524055,40.37559384467633
234,7,1205.1083254168282,45.28574995674448
234,7,1205.1083254168282,45.28574995674448
234,7,1205.1083254168282,45.28574995674448
234,7,1205.1083254168282,45.28574995674448
234,7,1205.1083254168282,45.28574995674448
234,7,1205.1083254168282,45.28574995674448
234,7,1205.1083254168282,45.28574995674448
234,7,1205.1083254168282,45.28574995674448
234,7,1205.1083254168282,45.28574995674448
288,10,1597.0812755524055,40.37559384467633
234,7,1205.1083254168282,45.28574995674448
234,7,1205.1083254168282,45.28574995674448
234,7,1205.1083254168282,45.28574995674448
234,7,1205.1083254168282,45.28574995674448
234,7,1205.1083254168282,45.28574995674448
234,7,1205.1083254168282,45.28574995674448
288,10,1597.0812755524055,40.37559384467633
234,7,1205.1083254168282,45.28574995674448
846,52,3612.9201156447357,18.29498789174049
3296,227,18801.56510016729,-12.652085794578
485,37,2224.407114902093,29.90859923873049
780,68,4239.840701264324,18.717090648203396
796,30,4611.349196446301,18.13958383686645
222,5,1030.0406359950855,47.0322173228963
